Data,Hora UTC,"PRES.ATM.NIVEL ESTACAO,HORA(mB)",RADIACAO GLOBAL(Kj/m²),"TEMP.AR-BULBO SECO,HORA(°C)",TEMP.PONTO ORVALHO(°C),TEMP.MAX.HORA ANT.(AUT)(°C),TEMP.MIN.HORA ANT.(AUT)(°C),"UMIDADE RELATIVA AR,HORA(%)","VENTO, DIRECAO HORARIA(gr)(°(gr))","VENTO, RAJADA MAX.(m/s)","VENTO, VELOCIDADE HORARIA(m/s)",MES(NUMERO),"PREC.TOTAL,HORA(mm) (MEDIA)","UMIDADE RELATIVA AR,HORA(%) (MEDIA)","TEMP.AR-BULBO SECO,HORA(°C) (MEDIA)",RADIACAO GLOBAL(Kj/m²) (MEDIA),"PREC.TOTAL,HORA(mm)"
2019-01-12 10:00:00,1000,934.2,139.8,21.6,18.3,21.8,21.2,81.0,158.0,2.6,0.9,1,0.0,68.33333333333333,22.700000000000003,61.73333333333364,0.0
2019-01-12 11:00:00,1100,934.6,575.1,23.2,18.6,23.2,21.6,75.0,129.0,2.6,1.0,1,0.0,79.0,22.066666666666663,238.966666666667,0.0
2019-01-12 12:00:00,1200,934.9,1545.6,26.7,18.4,26.7,23.2,60.0,143.0,3.7,1.8,1,0.0,72.0,23.833333333333332,753.5000000000003,0.0
2019-01-12 13:00:00,1300,934.8,2744.0,28.8,17.2,28.8,26.7,50.0,148.0,5.6,2.3,1,0.0,61.666666666666664,26.23333333333333,1621.5666666666668,0.0
2019-01-12 14:00:00,1400,934.4,3013.5,29.6,16.5,30.3,28.5,45.0,154.0,5.6,2.7,1,0.0,51.666666666666664,28.366666666666664,2434.366666666667,0.0
2019-01-12 15:00:00,1500,933.2,3087.6,30.8,17.1,30.9,29.5,44.0,160.0,6.0,2.5,1,0.0,46.333333333333336,29.733333333333334,2948.366666666667,0.0
2019-01-12 16:00:00,1600,932.3,3545.5,31.6,16.2,32.1,30.6,40.0,131.0,6.2,2.6,1,0.0,43.0,30.666666666666668,3215.5333333333333,0.0
2019-01-12 17:00:00,1700,931.1,3495.6,32.4,16.4,32.9,31.0,38.0,160.0,6.5,3.0,1,0.0,40.666666666666664,31.600000000000005,3376.2333333333336,0.0
2019-01-12 18:00:00,1800,930.4,2769.6,32.8,15.8,32.9,31.3,36.0,137.0,7.9,2.5,1,0.0,38.0,32.26666666666667,3270.2333333333336,0.0
2019-01-12 19:00:00,1900,931.2,1547.3,21.8,17.3,33.4,21.8,76.0,42.0,15.1,5.2,1,0.06666666666666667,50.0,29.0,2604.1666666666665,0.2
2019-01-12 20:00:00,2000,931.4,25.4,19.8,17.7,21.7,18.5,88.0,193.0,13.5,2.2,1,5.8,66.66666666666667,24.8,1447.4333333333336,17.2
2019-01-12 21:00:00,2100,932.3,21.0,20.2,18.5,20.3,19.7,90.0,227.0,4.3,1.2,1,5.866666666666666,84.66666666666667,20.600000000000005,531.2333333333337,0.2
2019-01-12 22:00:00,2200,933.2,5.7,20.6,19.0,20.6,19.9,91.0,156.0,3.0,1.1,1,5.933333333333334,89.66666666666667,20.200000000000003,17.36666666666697,0.4
2019-01-13 09:00:00,0900,933.5,4.4,19.4,18.2,19.6,19.3,93.0,138.0,3.0,1.3,1,0.20000000000000004,91.33333333333333,20.066666666666666,10.366666666666971,0.0
2019-01-13 10:00:00,1000,934.2,186.9,19.8,18.6,19.8,19.4,92.0,111.0,2.9,1.6,1,0.13333333333333333,92.0,19.933333333333334,65.66666666666697,0.0
2019-01-13 11:00:00,1100,934.9,1084.2,21.8,18.5,22.0,19.8,81.0,166.0,2.9,1.1,1,0.0,88.66666666666667,20.333333333333332,425.16666666666697,0.0
2019-01-13 12:00:00,1200,934.9,2086.6,24.6,18.0,25.0,21.8,67.0,152.0,4.1,2.0,1,0.0,80.0,22.066666666666674,1119.2333333333336,0.0
2019-01-13 13:00:00,1300,934.7,2729.9,26.7,19.5,26.7,24.6,65.0,150.0,6.2,2.4,1,0.0,71.0,24.36666666666667,1966.9000000000003,0.0
2019-01-13 14:00:00,1400,934.0,3267.8,28.8,19.4,28.8,26.7,57.0,121.0,6.1,2.3,1,0.0,63.0,26.700000000000003,2694.766666666667,0.0
2019-01-13 15:00:00,1500,933.2,3619.6,29.9,18.6,30.5,28.4,51.0,114.0,5.5,2.0,1,0.0,57.666666666666664,28.46666666666667,3205.766666666667,0.0
2019-01-13 16:00:00,1600,932.7,1389.9,29.9,18.0,30.8,29.5,49.0,77.0,5.2,1.9,1,0.0,52.333333333333336,29.533333333333335,2759.1000000000004,0.0
2019-01-13 17:00:00,1700,931.7,1194.2,28.5,19.4,31.3,28.5,58.0,198.0,5.1,1.5,1,0.0,52.666666666666664,29.433333333333337,2067.9,0.0
2019-01-13 18:00:00,1800,931.3,1309.7,28.7,20.7,29.4,28.0,62.0,227.0,4.1,0.5,1,0.19999999999999998,56.333333333333336,29.03333333333333,1297.9333333333336,0.6
2019-01-13 19:00:00,1900,931.0,883.4,26.3,18.2,29.1,26.1,61.0,264.0,6.1,1.6,1,0.19999999999999998,60.333333333333336,27.83333333333334,1129.1000000000004,0.0
2019-01-13 20:00:00,2000,931.4,1123.7,26.1,18.7,28.6,26.0,63.0,324.0,6.5,2.3,1,0.19999999999999998,62.0,27.033333333333335,1105.6000000000004,0.0
2019-01-13 21:00:00,2100,932.5,107.2,21.6,18.6,26.1,21.6,83.0,114.0,6.5,2.8,1,0.4666666666666666,69.0,24.66666666666667,704.7666666666669,1.4
2019-01-14 09:00:00,0900,933.8,4.3,18.6,17.3,18.6,18.0,92.0,134.0,1.2,0.4,1,0.4666666666666666,79.33333333333333,22.100000000000005,411.7333333333336,0.0
2019-01-14 10:00:00,1000,934.3,308.7,20.1,17.6,20.1,18.6,86.0,96.0,1.8,0.3,1,0.4666666666666666,87.0,20.100000000000005,140.06666666666698,0.0
2019-01-14 11:00:00,1100,934.7,608.2,21.3,18.5,21.3,20.1,84.0,262.0,2.2,0.1,1,0.0,87.33333333333333,20.000000000000004,307.066666666667,0.0
2019-01-14 12:00:00,1200,935.4,1116.8,23.3,18.8,24.2,21.3,76.0,188.0,3.2,1.4,1,0.0,82.0,21.566666666666666,677.9000000000002,0.0
2019-01-14 13:00:00,1300,934.9,1930.5,27.6,19.9,27.6,23.1,63.0,90.0,2.5,0.9,1,0.0,74.33333333333333,24.066666666666674,1218.5000000000002,0.0
2019-01-14 14:00:00,1400,934.6,2942.3,28.8,17.9,29.7,27.7,52.0,87.0,5.6,2.8,1,0.0,63.666666666666664,26.566666666666674,1996.5333333333335,0.0
2019-01-14 15:00:00,1500,933.5,3091.0,30.5,18.1,30.7,28.6,48.0,106.0,5.6,1.8,1,0.0,54.333333333333336,28.96666666666667,2654.6000000000004,0.0
2019-01-14 16:00:00,1600,932.9,3774.6,32.0,17.0,32.2,30.1,41.0,81.0,6.3,2.3,1,0.0,47.0,30.433333333333337,3269.3000000000006,0.0
2019-01-14 17:00:00,1700,932.1,3383.1,32.1,14.7,32.8,31.4,35.0,91.0,6.0,1.7,1,0.0,41.333333333333336,31.533333333333335,3416.2333333333336,0.0
2019-01-14 18:00:00,1800,931.2,3303.0,32.9,14.6,33.2,31.9,33.0,100.0,6.1,2.0,1,0.0,36.333333333333336,32.333333333333336,3486.9,0.0
2019-01-14 19:00:00,1900,930.2,2320.0,32.1,13.5,33.5,32.0,32.0,104.0,7.0,2.9,1,0.0,33.333333333333336,32.36666666666667,3002.0333333333333,0.0
2019-01-14 20:00:00,2000,929.9,1466.6,32.7,12.4,33.1,31.2,29.0,96.0,7.3,3.0,1,0.0,31.333333333333332,32.56666666666667,2363.2000000000003,0.0
2019-01-14 21:00:00,2100,930.2,812.6,31.4,13.8,32.8,31.4,34.0,99.0,6.1,2.2,1,0.0,31.666666666666668,32.06666666666667,1533.0666666666668,0.0
2019-01-14 22:00:00,2200,930.7,43.7,28.0,15.8,31.4,28.0,47.0,57.0,4.2,1.1,1,0.0,36.666666666666664,30.700000000000006,774.3000000000003,0.0
2019-01-15 09:00:00,0900,934.2,3.2,19.5,18.2,19.5,19.0,92.0,353.0,1.1,0.3,1,0.0,57.666666666666664,26.3,286.5000000000003,0.0
2019-01-15 10:00:00,1000,934.8,353.8,21.0,18.9,21.0,19.5,88.0,274.0,1.8,0.2,1,0.0,75.66666666666667,22.833333333333332,133.56666666666698,0.0
2019-01-15 11:00:00,1100,935.2,1211.4,24.7,18.6,24.8,21.0,69.0,349.0,1.8,0.6,1,0.0,83.0,21.733333333333334,522.8000000000003,0.0
2019-01-15 12:00:00,1200,935.5,2050.4,26.8,18.9,27.0,24.3,62.0,251.0,2.4,1.0,1,0.0,73.0,24.166666666666668,1205.2000000000005,0.0
2019-01-15 13:00:00,1300,935.5,2737.2,29.1,18.0,29.2,26.3,51.0,30.0,3.1,0.9,1,0.0,60.666666666666664,26.86666666666667,1999.6666666666667,0.0
2019-01-15 14:00:00,1400,934.9,2785.0,29.9,17.9,30.1,28.6,48.0,5.0,4.0,0.7,1,0.0,53.666666666666664,28.600000000000005,2524.2000000000003,0.0
2019-01-15 15:00:00,1500,934.1,3338.8,29.8,17.2,31.3,29.5,47.0,340.0,4.2,1.3,1,0.0,48.666666666666664,29.600000000000005,2953.6666666666665,0.0
2019-01-15 16:00:00,1600,933.3,3159.8,31.4,15.9,32.6,29.6,39.0,108.0,5.9,1.7,1,0.0,44.666666666666664,30.36666666666667,3094.5333333333333,0.0
2019-01-15 17:00:00,1700,932.5,2874.3,31.3,15.3,32.7,31.0,38.0,89.0,5.3,2.0,1,0.0,41.333333333333336,30.833333333333332,3124.3000000000006,0.0
2019-01-15 18:00:00,1800,931.6,1626.5,31.3,14.7,33.0,31.0,37.0,80.0,4.6,1.6,1,0.0,38.0,31.33333333333334,2553.5333333333333,0.0
2019-01-15 19:00:00,1900,930.7,1532.6,29.9,16.6,33.3,29.8,45.0,286.0,3.5,0.7,1,0.0,40.0,30.833333333333332,2011.1333333333334,0.0
2019-01-15 20:00:00,2000,930.8,1872.8,31.8,16.9,31.8,29.9,41.0,248.0,6.4,1.8,1,0.0,41.0,31.0,1677.3000000000002,0.0
2019-01-15 21:00:00,2100,930.9,808.4,29.1,16.9,32.0,28.9,48.0,241.0,6.1,1.7,1,0.0,44.666666666666664,30.26666666666667,1404.6000000000001,0.0
2019-01-15 22:00:00,2200,932.2,43.1,25.7,16.5,29.2,25.7,57.0,305.0,7.1,1.9,1,0.0,48.666666666666664,28.86666666666667,908.1,0.0
2019-01-16 09:00:00,0900,935.0,2.9,19.5,17.9,19.8,19.4,91.0,192.0,1.2,0.2,1,0.0,65.33333333333333,24.76666666666667,284.8000000000001,0.0
2019-01-16 10:00:00,1000,935.5,316.6,21.4,18.6,21.4,19.5,84.0,135.0,1.4,0.8,1,0.0,77.33333333333333,22.200000000000003,120.86666666666683,0.0
2019-01-16 11:00:00,1100,936.0,1122.7,24.1,18.8,24.4,21.5,72.0,148.0,2.0,0.5,1,0.0,82.33333333333333,21.666666666666668,480.7333333333335,0.0
2019-01-16 12:00:00,1200,936.4,1919.4,26.2,18.3,26.9,24.1,62.0,192.0,2.7,1.4,1,0.0,72.66666666666667,23.900000000000002,1119.5666666666668,0.0
2019-01-16 13:00:00,1300,936.2,2645.4,29.0,18.0,29.0,26.2,51.0,149.0,3.9,2.1,1,0.0,61.666666666666664,26.433333333333337,1895.8333333333333,0.0
2019-01-16 14:00:00,1400,935.7,3243.3,31.0,18.9,31.0,28.7,49.0,155.0,4.9,1.7,1,0.0,54.0,28.733333333333334,2602.7000000000003,0.0
2019-01-16 15:00:00,1500,935.0,3620.6,31.7,16.9,31.8,30.2,41.0,104.0,6.3,2.2,1,0.0,47.0,30.566666666666666,3169.7666666666664,0.0
2019-01-16 16:00:00,1600,934.2,3501.5,32.6,18.9,33.2,31.1,44.0,68.0,5.2,1.9,1,0.0,44.666666666666664,31.76666666666667,3455.1333333333337,0.0
2019-01-16 17:00:00,1700,933.2,2851.6,33.8,16.0,33.8,32.3,34.0,55.0,7.0,1.6,1,0.0,39.666666666666664,32.7,3324.566666666667,0.0
2019-01-16 18:00:00,1800,932.4,2209.7,33.4,15.3,34.5,32.2,34.0,85.0,7.4,3.0,1,0.0,37.333333333333336,33.26666666666667,2854.2666666666664,0.0
2019-01-16 19:00:00,1900,931.5,1516.7,32.0,15.0,34.2,32.0,36.0,56.0,5.8,1.4,1,0.0,34.666666666666664,33.06666666666667,2192.6666666666665,0.0
2019-01-16 20:00:00,2000,931.0,973.7,32.1,17.3,32.1,28.7,41.0,274.0,7.6,0.3,1,0.0,37.0,32.50000000000001,1566.7,0.0
2019-01-16 21:00:00,2100,932.1,692.9,25.8,16.0,32.7,25.6,55.0,332.0,8.1,1.8,1,0.0,44.0,29.966666666666672,1061.1000000000001,0.0
2019-01-16 22:00:00,2200,931.8,41.0,24.3,16.0,25.8,24.3,60.0,8.0,5.9,0.3,1,0.0,52.0,27.400000000000006,569.2000000000002,0.0
2019-01-17 09:00:00,0900,933.5,0.1,21.1,19.1,21.2,20.9,88.0,3.0,0.9,0.1,1,0.0,67.66666666666667,23.733333333333338,244.66666666666683,0.0
2019-01-17 10:00:00,1000,934.2,156.0,22.0,19.7,22.0,21.0,87.0,241.0,0.9,0.1,1,0.0,78.33333333333333,22.466666666666672,65.70000000000014,0.0
2019-01-17 11:00:00,1100,934.8,514.0,23.7,20.0,23.7,22.0,79.0,180.0,2.1,0.7,1,0.0,84.66666666666667,22.26666666666667,223.36666666666682,0.0
2019-01-17 12:00:00,1200,935.1,930.8,25.5,20.1,25.5,23.7,72.0,186.0,2.9,1.2,1,0.0,79.33333333333333,23.733333333333338,533.6000000000001,0.0
2019-01-17 13:00:00,1300,935.5,1866.1,28.2,20.0,28.2,25.5,61.0,138.0,4.5,1.3,1,0.0,70.66666666666667,25.8,1103.6333333333334,0.0
2019-01-17 14:00:00,1400,935.3,1816.6,29.9,19.1,29.9,28.1,52.0,101.0,6.6,3.4,1,0.0,61.666666666666664,27.86666666666667,1537.8333333333333,0.0
2019-01-17 15:00:00,1500,934.6,2879.4,30.5,18.5,30.6,29.4,49.0,81.0,6.6,3.0,1,0.0,54.0,29.533333333333335,2187.366666666667,0.0
2019-01-17 16:00:00,1600,933.8,3464.3,31.8,19.5,32.1,30.3,48.0,88.0,6.4,2.1,1,0.0,49.666666666666664,30.733333333333338,2720.1000000000004,0.0
2019-01-17 17:00:00,1700,932.5,2575.8,32.5,17.4,32.6,30.8,41.0,72.0,5.5,1.9,1,0.0,46.0,31.600000000000005,2973.1666666666665,0.0
2019-01-17 18:00:00,1800,930.9,1447.3,31.9,16.8,32.9,30.9,40.0,94.0,6.5,0.9,1,0.0,43.0,32.06666666666667,2495.8000000000006,0.0
2019-01-17 19:00:00,1900,930.3,1188.0,31.8,16.6,32.3,31.6,40.0,104.0,4.5,1.9,1,0.0,40.333333333333336,32.06666666666667,1737.0333333333338,0.0
2019-01-17 20:00:00,2000,930.3,646.5,30.9,17.3,31.8,30.6,44.0,76.0,3.8,1.7,1,0.0,41.333333333333336,31.533333333333342,1093.9333333333336,0.0
2019-01-17 21:00:00,2100,931.0,271.3,26.7,15.8,30.9,26.7,51.0,57.0,10.5,2.0,1,0.0,45.0,29.800000000000008,701.9333333333337,0.0
2019-01-17 22:00:00,2200,932.0,46.3,26.2,14.2,27.0,26.1,48.0,339.0,6.7,1.6,1,0.0,47.666666666666664,27.93333333333334,321.36666666666696,0.0
2019-01-18 09:00:00,0900,934.1,0.0,20.0,17.3,20.1,19.3,84.0,118.0,2.3,1.3,1,0.0,61.0,24.300000000000008,105.86666666666697,0.0
2019-01-18 10:00:00,1000,934.7,145.3,20.0,17.6,20.1,19.9,86.0,119.0,2.6,0.8,1,0.0,72.66666666666667,22.066666666666674,63.86666666666698,0.0
2019-01-18 11:00:00,1100,935.2,1129.0,23.5,18.5,23.5,20.0,74.0,141.0,2.9,1.2,1,0.0,81.33333333333333,21.16666666666667,424.76666666666694,0.0
2019-01-18 12:00:00,1200,935.7,1514.1,24.5,17.2,24.5,23.4,64.0,130.0,7.3,3.3,1,0.0,74.66666666666667,22.66666666666667,929.4666666666668,0.0
2019-01-18 13:00:00,1300,935.4,2701.4,26.5,17.8,26.8,24.3,59.0,136.0,7.5,3.3,1,0.0,65.66666666666667,24.83333333333334,1781.5000000000002,0.0
2019-01-18 14:00:00,1400,934.8,3414.0,27.7,18.4,28.3,26.5,57.0,131.0,7.2,3.8,1,0.0,60.0,26.233333333333338,2543.166666666667,0.0
2019-01-18 15:00:00,1500,934.3,3362.6,28.5,18.4,29.1,27.7,54.0,147.0,7.5,2.4,1,0.0,56.666666666666664,27.566666666666674,3159.333333333334,0.0
2019-01-18 16:00:00,1600,933.7,3291.4,30.5,19.2,30.7,27.9,51.0,173.0,5.5,0.9,1,0.0,54.0,28.900000000000006,3356.0,0.0
2019-01-18 17:00:00,1700,932.4,2516.7,30.4,17.4,31.0,29.5,46.0,148.0,4.2,1.7,1,0.0,50.333333333333336,29.800000000000008,3056.9,0.0
2019-01-18 18:00:00,1800,933.2,1568.5,23.4,13.4,32.0,23.4,54.0,12.0,11.8,3.0,1,0.0,50.333333333333336,28.100000000000005,2458.866666666667,0.0
2019-01-18 19:00:00,1900,932.5,18.3,21.9,16.5,24.1,21.2,71.0,16.0,9.7,2.2,1,0.13333333333333333,57.0,25.233333333333338,1367.8333333333337,0.4
2019-01-18 20:00:00,2000,931.5,24.1,21.6,15.5,21.9,20.9,68.0,135.0,6.0,2.3,1,0.13333333333333333,64.33333333333333,22.300000000000008,536.966666666667,0.0
2019-01-18 21:00:00,2100,930.6,79.4,21.0,18.0,21.6,20.6,83.0,300.0,5.0,0.8,1,0.26666666666666666,74.0,21.50000000000001,40.60000000000031,0.4
2019-01-18 22:00:00,2200,931.1,73.2,21.3,17.7,22.6,21.0,80.0,29.0,4.6,0.8,1,0.13333333333333333,77.0,21.300000000000008,58.90000000000031,0.0
2019-01-19 09:00:00,0900,932.6,1.5,18.1,16.4,18.8,18.1,90.0,345.0,2.9,0.5,1,0.13333333333333333,84.33333333333333,20.13333333333334,51.36666666666698,0.0
2019-01-19 10:00:00,1000,933.1,395.0,20.4,17.6,20.5,18.0,84.0,128.0,2.5,1.0,1,0.0,84.66666666666667,19.93333333333334,156.56666666666698,0.0
2019-01-19 11:00:00,1100,933.1,1098.9,22.1,17.8,22.9,20.4,77.0,157.0,4.2,1.7,1,0.0,83.66666666666667,20.200000000000006,498.466666666667,0.0
2019-01-19 12:00:00,1200,933.6,892.0,23.8,18.5,23.8,22.1,72.0,156.0,3.9,1.0,1,0.0,77.66666666666667,22.100000000000005,795.3000000000003,0.0
2019-01-19 13:00:00,1300,933.5,2602.6,26.6,18.6,26.7,23.8,61.0,177.0,4.3,1.8,1,0.0,70.0,24.166666666666675,1531.166666666667,0.0
2019-01-19 14:00:00,1400,933.2,2589.7,28.9,19.4,29.0,26.2,57.0,158.0,4.7,1.9,1,0.0,63.333333333333336,26.433333333333337,2028.1000000000004,0.0
2019-01-19 15:00:00,1500,933.0,3286.6,30.3,18.5,31.0,28.6,49.0,152.0,5.4,1.8,1,0.0,55.666666666666664,28.60000000000001,2826.3000000000006,0.0
2019-01-19 16:00:00,1600,932.6,2148.1,30.0,18.6,31.1,29.9,51.0,64.0,4.4,1.9,1,0.0,52.333333333333336,29.733333333333338,2674.7999999999997,0.0
2019-01-19 17:00:00,1700,932.0,1024.8,29.3,17.9,30.0,29.3,50.0,66.0,4.3,1.9,1,0.0,50.0,29.866666666666674,2153.166666666667,0.0
2019-01-19 18:00:00,1800,930.8,1075.1,29.9,17.7,30.1,29.3,48.0,38.0,3.7,0.8,1,0.0,49.666666666666664,29.733333333333338,1416.0000000000002,0.0
2019-01-19 19:00:00,1900,930.1,1066.6,29.7,18.6,30.7,29.4,51.0,4.0,3.1,0.3,1,0.0,49.666666666666664,29.63333333333334,1055.5000000000002,0.0
2019-01-19 20:00:00,2000,929.8,791.2,29.8,19.0,30.1,29.4,52.0,356.0,2.8,0.1,1,0.0,50.333333333333336,29.800000000000008,977.6333333333336,0.0
2019-01-19 21:00:00,2100,929.4,560.4,30.7,18.5,30.9,28.9,48.0,115.0,2.5,0.8,1,0.0,50.333333333333336,30.066666666666674,806.066666666667,0.0
2019-01-19 22:00:00,2200,930.2,99.8,27.2,17.6,30.7,27.2,56.0,150.0,6.2,2.4,1,0.0,52.0,29.233333333333338,483.80000000000035,0.0
2019-01-20 10:00:00,1000,933.2,223.5,21.4,18.5,21.4,20.0,84.0,129.0,3.0,0.9,1,0.0,62.666666666666664,26.433333333333337,294.566666666667,0.0
2019-01-20 11:00:00,1100,933.8,1179.6,23.5,18.3,24.1,21.3,73.0,143.0,3.7,1.8,1,0.0,71.0,24.033333333333342,500.966666666667,0.0
2019-01-20 12:00:00,1200,933.8,1977.3,26.4,19.0,26.4,23.5,64.0,156.0,3.7,1.3,1,0.0,73.66666666666667,23.76666666666667,1126.8000000000004,0.0
2019-01-20 13:00:00,1300,934.0,2724.9,28.6,19.1,29.1,26.4,57.0,175.0,3.6,1.7,1,0.0,64.66666666666667,26.166666666666675,1960.6000000000004,0.0
2019-01-20 14:00:00,1400,933.9,2926.3,30.1,18.3,30.8,28.4,49.0,145.0,4.1,1.7,1,0.0,56.666666666666664,28.366666666666674,2542.8333333333335,0.0
2019-01-20 15:00:00,1500,933.4,3342.3,31.2,17.9,31.4,29.8,45.0,190.0,3.9,1.5,1,0.0,50.333333333333336,29.966666666666672,2997.833333333334,0.0
2019-01-20 16:00:00,1600,932.6,3115.1,32.7,18.7,33.0,31.2,44.0,159.0,6.0,1.5,1,0.0,46.0,31.333333333333343,3127.9,0.0
2019-01-20 17:00:00,1700,931.8,1910.4,31.8,15.9,33.2,31.7,38.0,93.0,4.4,1.7,1,0.0,42.333333333333336,31.900000000000006,2789.266666666667,0.0
2019-01-20 18:00:00,1800,931.0,2459.3,34.0,15.3,34.0,31.6,33.0,352.0,4.6,0.7,1,0.0,38.333333333333336,32.833333333333336,2494.933333333334,0.0
2019-01-20 19:00:00,1900,930.2,1949.9,26.0,20.8,34.6,25.1,73.0,357.0,7.1,1.3,1,0.9333333333333332,48.0,30.600000000000005,2106.5333333333333,2.8
2019-01-20 20:00:00,2000,930.8,672.4,24.6,17.2,26.6,24.4,64.0,253.0,10.6,2.4,1,0.9333333333333332,56.666666666666664,28.200000000000006,1693.866666666667,0.0
2019-01-20 21:00:00,2100,932.4,119.7,25.4,17.5,25.4,24.6,62.0,15.0,7.4,1.5,1,0.9333333333333332,66.33333333333333,25.33333333333334,914.0000000000003,0.0
2019-01-20 22:00:00,2200,932.3,5.0,23.9,17.0,25.6,23.9,65.0,178.0,5.9,1.8,1,0.0,63.666666666666664,24.633333333333336,265.70000000000033,0.0
2019-01-21 09:00:00,0900,932.8,1.7,19.5,18.1,19.7,19.3,91.0,9.0,1.6,0.0,1,0.0,72.66666666666667,22.933333333333337,42.13333333333364,0.0
2019-01-21 10:00:00,1000,933.6,326.9,21.0,19.1,21.0,19.1,89.0,322.0,0.8,0.1,1,0.0,81.66666666666667,21.46666666666667,111.20000000000029,0.0
2019-01-21 11:00:00,1100,934.1,764.7,23.3,19.0,23.5,21.0,76.0,210.0,1.2,0.2,1,0.0,85.33333333333333,21.26666666666667,364.4333333333336,0.0
2019-01-21 12:00:00,1200,934.3,1546.9,26.2,18.6,26.2,23.3,63.0,105.0,2.4,1.4,1,0.0,76.0,23.500000000000004,879.5000000000003,0.0
2019-01-21 13:00:00,1300,934.7,2472.8,28.5,19.4,28.6,25.7,58.0,143.0,4.9,2.5,1,0.0,65.66666666666667,26.000000000000004,1594.8000000000004,0.0
2019-01-21 14:00:00,1400,934.5,3415.3,30.3,19.1,30.4,28.5,51.0,152.0,5.6,2.3,1,0.0,57.333333333333336,28.33333333333334,2478.333333333334,0.0
2019-01-21 15:00:00,1500,934.0,3606.7,31.3,20.5,31.6,30.0,53.0,147.0,5.7,2.2,1,0.0,54.0,30.033333333333342,3164.933333333334,0.0
2019-01-21 16:00:00,1600,933.4,4098.8,32.6,18.8,32.6,31.1,44.0,149.0,6.9,3.0,1,0.0,49.333333333333336,31.400000000000006,3706.933333333334,0.0
2019-01-21 17:00:00,1700,932.6,3759.0,33.2,16.3,33.5,31.8,36.0,148.0,8.2,2.9,1,0.0,44.333333333333336,32.366666666666674,3821.5000000000005,0.0
2019-01-21 18:00:00,1800,932.0,2790.2,32.5,14.4,33.7,32.5,33.0,135.0,6.9,2.1,1,0.0,37.666666666666664,32.76666666666667,3549.3333333333335,0.0
2019-01-21 19:00:00,1900,931.6,426.1,28.2,17.5,32.5,28.1,52.0,249.0,4.8,1.9,1,0.0,40.333333333333336,31.300000000000008,2325.100000000001,0.0
2019-01-21 20:00:00,2000,931.2,356.8,28.0,18.4,28.2,28.0,56.0,271.0,4.6,0.0,1,0.0,47.0,29.566666666666674,1191.033333333334,0.0
2019-01-21 21:00:00,2100,931.0,192.7,27.8,19.1,28.2,27.7,59.0,316.0,1.4,0.2,1,0.0,55.666666666666664,28.000000000000004,325.2000000000006,0.0
2019-01-21 22:00:00,2200,931.2,43.4,26.7,18.9,27.9,26.7,62.0,28.0,2.0,0.2,1,0.0,59.0,27.500000000000004,197.63333333333392,0.0
2019-01-22 09:00:00,0900,933.1,0.5,19.6,18.3,20.0,19.4,92.0,190.0,0.8,0.1,1,0.0,71.0,24.700000000000003,78.86666666666727,0.0
2019-01-22 10:00:00,1000,933.9,248.4,21.1,19.1,21.1,19.6,89.0,339.0,2.6,1.1,1,0.0,81.0,22.466666666666672,97.43333333333395,0.0
2019-01-22 11:00:00,1100,934.5,1052.5,23.5,19.2,24.2,21.1,77.0,232.0,2.4,0.8,1,0.0,86.0,21.400000000000006,433.80000000000064,0.0
2019-01-22 12:00:00,1200,934.7,1974.4,28.2,17.5,28.2,23.5,52.0,86.0,2.3,0.1,1,0.0,72.66666666666667,24.26666666666667,1091.7666666666673,0.0
2019-01-22 13:00:00,1300,934.8,2665.6,30.1,17.8,30.4,27.9,48.0,141.0,4.1,2.2,1,0.0,59.0,27.26666666666667,1897.5000000000007,0.0
2019-01-22 14:00:00,1400,934.3,3238.1,31.8,18.0,32.2,29.9,44.0,129.0,6.2,3.0,1,0.0,48.0,30.033333333333335,2626.033333333334,0.0
2019-01-22 15:00:00,1500,933.7,3659.7,33.5,17.9,33.5,31.5,40.0,154.0,7.1,2.6,1,0.0,44.0,31.8,3187.8000000000006,0.0
2019-01-22 16:00:00,1600,932.7,3768.2,33.7,16.9,34.0,32.7,37.0,159.0,6.2,2.1,1,0.0,40.333333333333336,33.00000000000001,3555.333333333334,0.0
2019-01-22 17:00:00,1700,931.9,2730.7,33.9,15.9,34.5,32.7,34.0,125.0,7.4,2.9,1,0.0,37.0,33.7,3386.2000000000003,0.0
2019-01-22 18:00:00,1800,931.2,3170.9,33.9,15.6,34.7,33.8,34.0,175.0,9.7,3.0,1,0.0,35.0,33.833333333333336,3223.266666666668,0.0
2019-01-22 19:00:00,1900,930.5,1801.9,34.0,16.7,34.9,33.0,36.0,138.0,6.8,2.8,1,0.0,34.666666666666664,33.93333333333334,2567.833333333334,0.0
2019-01-22 20:00:00,2000,929.8,1425.1,34.1,15.5,34.4,32.5,33.0,148.0,7.2,2.7,1,0.0,34.333333333333336,34.0,2132.633333333334,0.0
2019-01-22 21:00:00,2100,930.6,631.5,32.0,15.7,34.1,32.0,37.0,164.0,5.9,2.1,1,0.0,35.333333333333336,33.36666666666667,1286.1666666666672,0.0
2019-01-22 22:00:00,2200,930.9,79.3,28.7,17.5,32.0,28.7,51.0,80.0,6.1,2.0,1,0.0,40.333333333333336,31.600000000000005,711.9666666666673,0.0
